country,year,population,gdp,electricity_demand,electricity_generation,fossil_electricity,renewables_electricity,nuclear_electricity,coal_electricity,gas_electricity,oil_electricity,solar_electricity,wind_electricity,hydro_electricity,primary_energy_consumption,greenhouse_gas_emissions,carbon_intensity_elec
Canada,2022,38821259.0,1761295624423.0,612.969970703125,664.0800170898438,124.9800033569336,452.4700012207031,86.62999725341797,26.489999771118164,90.44000244140624,8.050000190734863,5.739999771118164,39.47999954223633,397.7300109863281,3964.52099609375,106.6500015258789,160.60000610351562
Canada,2023,39299098.0,1819147978932.0,613.719970703125,641.3900146484375,133.50999450683594,419.4500122070313,88.43000030517578,23.739999771118164,102.87999725341795,6.889999866485596,8.399999618530273,40.5099983215332,360.739990234375,3887.8603515625,111.83999633789062,174.3699951171875
China,2000,1269581174.0,5952682232028.0,1346.8499755859375,1355.5999755859375,1113.300048828125,225.55999755859375,16.739999771118164,1060.260009765625,5.769999980926514,47.27000045776367,0.0199999995529651,0.5899999737739563,222.41000366210935,11800.2841796875,1062.1199951171875,783.510009765625
China,2001,1278725061.0,6329737256820.0,1472.18994140625,1480.7900390625,1182.5899658203125,280.7300109863281,17.469999313354492,1129.1400146484375,4.929999828338623,48.52000045776367,0.0299999993294477,0.7200000286102295,277.42999267578125,12470.0634765625,1129.6700439453125,762.8800048828125
China,2002,1286866835.0,6814493895929.0,1645.6099853515625,1654.010009765625,1337.469970703125,291.4100036621094,25.1299991607666,1282.5699462890625,4.190000057220459,50.709999084472656,0.050000000745058,0.8399999737739563,287.9700012207031,13580.4912109375,1279.0400390625,773.2999877929688
China,2003,1294517323.0,7248623080792.0,1903.219970703125,1910.5799560546875,1579.9599609375,287.2799987792969,43.34000015258789,1519.969970703125,5.159999847412109,54.83000183105469,0.0599999986588954,1.0,283.67999267578125,15818.755859375,1511.1099853515625,790.9199829101562
China,2004,1302100316.0,7830953177799.0,2197.22998046875,2203.31005859375,1795.4100341796875,357.42999267578125,50.470001220703125,1722.4200439453125,7.460000038146973,65.52999877929688,0.0799999982118606,1.2799999713897705,353.5400085449219,18509.13671875,1715.280029296875,778.5
China,2005,1310027135.0,8602939667333.0,2494.080078125,2500.260009765625,2042.800048828125,404.3699951171875,53.09000015258789,1980.1500244140625,12.140000343322754,50.5099983215332,0.0799999982118606,1.950000047683716,397.0199890136719,21027.1640625,1955.4100341796875,782.0800170898438
China,2006,1318054030.0,9489543138489.0,2858.840087890625,2865.719970703125,2364.159912109375,446.7200012207031,54.84000015258789,2302.419921875,23.81999969482422,37.91999816894531,0.0900000035762786,3.7100000381469727,435.7900085449219,23048.333984375,2254.300048828125,786.6400146484375
China,2007,1325813576.0,10358206113742.0,3271.22998046875,3281.5400390625,2718.699951171875,500.7099914550781,62.130001068115234,2656.699951171875,33.90999984741211,28.09000015258789,0.1099999994039535,5.480000019073486,485.260009765625,25049.576171875,2576.800048828125,785.239990234375
China,2008,1333821011.0,10799148337884.0,3482.9599609375,3495.760009765625,2762.2900390625,665.0800170898438,68.38999938964844,2708.909912109375,34.56999969482422,18.809999465942383,0.1500000059604644,13.100000381469728,636.9600219726562,26020.462890625,2611.530029296875,747.0599975585938
China,2009,1342522717.0,11572544299171.0,3703.260009765625,3714.639892578125,2980.199951171875,664.3900146484375,70.05000305175781,2911.52001953125,56.560001373291016,12.119999885559082,0.2800000011920929,27.61000061035156,615.6400146484375,27158.8984375,2797.6201171875,753.1300048828125
China,2010,1351561505.0,12858808500983.0,4193.64990234375,4207.16015625,3346.0400390625,786.3800048828125,74.73999786376953,3233.60009765625,77.7300033569336,34.709999084472656,0.699999988079071,49.400001525878906,711.3800048828125,29055.609375,3116.4599609375,740.75
China,2011,1360250658.0,13691526496125.0,4700.27978515625,4713.02001953125,3833.43994140625,792.3800048828125,87.19999694824219,3690.8701171875,108.7699966430664,33.79999923706055,2.609999895095825,74.0999984741211,688.0399780273438,31336.537109375,3545.8798828125,752.3599853515625
China,2012,1369520866.0,14773157494771.0,4976.759765625,4987.5400390625,3889.659912109375,999.5599975585938,98.31999969482422,3748.18994140625,110.25,31.219999313354492,3.5899999141693115,103.0500030517578,862.7899780273438,32624.1796875,3592.409912109375,720.280029296875
China,2013,1379008040.0,15925464549520.0,5420.39990234375,5431.6298828125,4226.759765625,1093.3699951171875,111.5,4077.3701171875,116.38999938964844,33.0,8.369999885559082,138.25999450683594,909.6099853515624,33852.56640625,3897.27001953125,717.510009765625
China,2014,1387951970.0,17103948867278.0,5783.0400390625,5794.4501953125,4372.0,1289.22998046875,133.22000122070312,4203.06005859375,133.27999877929688,35.65999984741211,23.510000228881836,159.75999450683594,1059.68994140625,34729.06640625,4020.489990234375,693.8499755859375
China,2015,1396134171.0,18301224436466.0,5802.14013671875,5814.580078125,4249.5400390625,1393.6600341796875,171.3800048828125,4046.169921875,166.91000366210938,36.459999084472656,39.47999954223633,185.58999633789065,1114.52001953125,35135.98828125,3883.25,667.8499755859375
China,2016,1404052628.0,19545709173693.0,6120.43994140625,6133.16015625,4397.18994140625,1522.7900390625,213.17999267578125,4156.35009765625,188.27999877929688,52.560001373291016,66.52999877929688,240.86000061035156,1153.27001953125,35277.7109375,3997.360107421875,651.760009765625
China,2017,1412354730.0,20894362082435.0,6591.39013671875,6604.43994140625,4689.27978515625,1667.06005859375,248.1000061035156,4430.02978515625,203.1999969482422,56.04999923706055,117.8000030517578,304.6000061035156,1165.06005859375,36649.3828125,4254.60986328125,644.2100219726562
China,2018,1419008954.0,22294284747546.0,7150.919921875,7166.14013671875,5035.75,1835.3900146484375,295.0,4763.85009765625,215.5,56.400001525878906,176.89999389648438,365.7999877929687,1198.8900146484375,38409.8203125,4564.009765625,636.8900146484375
China,2019,1423520357.0,23631941251482.0,7486.6298828125,7503.43017578125,5140.08984375,2014.6400146484375,348.70001220703125,4855.1201171875,232.5,52.470001220703125,224.0,405.2999877929687,1272.5400390625,40188.72265625,4649.3701171875,619.6300048828125
China,2020,1426106093.0,24151843898871.0,7762.02978515625,7779.06982421875,5227.85986328125,2185.010009765625,366.2000122070313,4921.89013671875,252.5,53.470001220703125,261.1000061035156,466.5,1321.7099609375,41493.890625,4716.39990234375,606.2899780273438
China,2021,1426437269.0,26180600167672.0,8520.01953125,8534.259765625,5677.9599609375,2448.800048828125,407.5,5333.7998046875,287.1000061035156,57.060001373291016,327.0,655.7999877929688,1300.0,43847.1796875,5112.41015625,599.0499877929688
China,2022,1425179562.0,26966016991166.0,8835.759765625,8848.7099609375,5760.27001953125,2670.659912109375,417.7799987792969,5414.72021484375,275.6199951171875,69.93000030517578,427.2699890136719,762.6699829101562,1298.1199951171875,44516.4921875,5191.990234375,586.75
China,2023,1422584930.0,27751433814660.0,9443.0703125,9456.4501953125,6127.509765625,2894.219970703125,434.7200012207031,5752.740234375,297.79998779296875,76.97000122070312,584.1500244140625,885.8699951171875,1226.0,47072.01171875,5513.5,583.0399780273438
Croatia,2000,4326105.0,57398794775.0,14.630000114440918,11.210000038146973,4.760000228881836,6.449999809265137,0.0,1.5499999523162842,1.5700000524520874,1.6399999856948853,0.0,0.0,6.449999809265137,96.54981231689452,3.390000104904175,302.4100036621094
Croatia,2001,4301079.0,57633269426.0,15.270000457763672,12.75,5.570000171661377,7.179999828338623,0.0,1.6399999856948853,1.830000042915344,2.0999999046325684,0.0,0.0,7.179999828338623,101.51594543457033,3.910000085830689,306.6700134277344
Croatia,2002,4305783.0,61317061359.0,15.729999542236328,12.6899995803833,6.840000152587891,5.849999904632568,0.0,2.109999895095825,2.5299999713897705,2.200000047683716,0.0,0.0,5.849999904632568,101.62210845947266,4.699999809265137,370.3699951171875
Croatia,2003,4306683.0,65731224853.0,16.469999313354492,13.15999984741211,7.699999809265137,5.460000038146973,0.0,2.4000000953674316,2.059999942779541,3.240000009536743,0.0,0.0,5.460000038146973,106.3196029663086,5.449999809265137,414.1300048828125
Croatia,2004,4310050.0,69483828958.0,16.8700008392334,13.869999885559082,6.239999771118164,7.630000114440918,0.0,2.140000104904175,2.4600000381469727,1.6399999856948853,0.0,0.0,7.630000114440918,110.54106903076172,4.369999885559082,315.07000732421875
Croatia,2005,4313946.0,73522772944.0,17.459999084472656,13.050000190734863,5.989999771118164,7.059999942779541,0.0,2.3299999237060547,1.8200000524520872,1.840000033378601,0.0,0.0099999997764825,7.039999961853027,109.284912109375,4.389999866485596,336.3999938964844
Croatia,2006,4315802.0,78256427771.0,17.90999984741211,12.90999984741211,6.260000228881836,6.650000095367432,0.0,2.25,2.059999942779541,1.950000047683716,0.0,0.0199999995529651,6.619999885559082,107.9498062133789,4.480000019073486,347.0199890136719
Croatia,2007,4315959.0,83591431787.0,18.440000534057617,12.539999961853027,7.800000190734863,4.739999771118164,0.0,2.4200000762939453,3.069999933242798,2.309999942779541,0.0,0.0299999993294477,4.699999809265137,108.45484924316406,5.269999980926514,420.260009765625
Croatia,2008,4314635.0,86620961215.0,18.790000915527344,12.779999732971191,6.940000057220459,5.840000152587891,0.0,2.490000009536743,2.4600000381469727,1.9900000095367432,0.0,0.0399999991059303,5.78000020980835,107.8644790649414,4.889999866485596,382.6300048828125
Croatia,2009,4310537.0,81451695571.0,18.350000381469727,13.350000381469728,5.869999885559082,7.480000019073486,0.0,1.649999976158142,2.2100000381469727,2.009999990463257,0.0,0.050000000745058,7.409999847412109,106.4887924194336,4.03000020980835,301.8699951171875
Croatia,2010,4301150.0,81303793822.0,18.760000228881836,14.789999961853027,5.489999771118164,9.300000190734863,0.0,2.380000114440918,2.549999952316284,0.5600000023841858,0.0,0.1400000005960464,9.130000114440918,108.26422882080078,3.9700000286102295,268.42999267578125
Croatia,2011,4280827.0,82302805353.0,18.3799991607666,11.229999542236328,5.949999809265137,5.28000020980835,0.0,2.5799999237060547,2.619999885559082,0.75,0.0,0.2000000029802322,5.03000020980835,94.44828033447266,4.210000038146973,374.8900146484375
Croatia,2012,4259233.0,80383800465.0,18.0,10.56999969482422,5.309999942779541,5.260000228881836,0.0,2.240000009536743,2.509999990463257,0.5600000023841858,0.0,0.3300000131130218,4.840000152587891,87.5947036743164,3.7200000286102295,351.94000244140625
Croatia,2013,4242403.0,80064089923.0,17.809999465942383,13.9399995803833,4.659999847412109,9.279999732971191,0.0,2.4200000762939453,2.0199999809265137,0.2199999988079071,0.0099999997764825,0.5199999809265137,8.619999885559082,96.07299041748048,3.569999933242798,256.1000061035156
Croatia,2014,4219485.0,79720242860.0,17.3799991607666,13.43000030517578,3.490000009536743,9.9399995803833,0.0,2.369999885559082,1.0,0.1199999973177909,0.0399999991059303,0.7300000190734863,9.010000228881836,96.00875091552734,3.0399999618530273,226.36000061035156
Croatia,2015,4183732.0,81731110395.0,18.030000686645508,11.239999771118164,3.7200000286102295,7.519999980926514,0.0,2.309999942779541,1.2000000476837158,0.209999993443489,0.0599999986588954,0.800000011920929,6.389999866485596,91.01988220214844,3.0899999141693115,274.9100036621094
Croatia,2016,4136438.0,84640158587.0,18.1299991607666,12.600000381469728,4.239999771118164,8.359999656677246,0.0,2.5999999046325684,1.590000033378601,0.050000000745058,0.0700000002980232,1.0099999904632568,6.849999904632568,94.7305679321289,3.4700000286102295,275.3999938964844
Croatia,2017,4079198.0,87528490789.0,18.719999313354492,11.770000457763672,4.650000095367432,7.119999885559082,0.0,1.3700000047683716,3.0899999141693115,0.1899999976158142,0.0799999982118606,1.2000000476837158,5.309999942779541,94.78340911865234,3.009999990463257,255.7400054931641
Croatia,2018,4024868.0,89979865983.0,18.90999984741211,13.520000457763672,3.740000009536743,9.779999732971191,0.0,1.4500000476837158,2.25,0.0399999991059303,0.0700000002980232,1.340000033378601,7.699999809265137,98.16043853759766,2.7200000286102295,201.17999267578125
Croatia,2019,3986338.0,93057982684.0,18.780000686645508,12.649999618530272,4.300000190734863,8.350000381469727,0.0,1.6399999856948853,2.630000114440918,0.0299999993294477,0.0799999982118606,1.4700000286102295,5.829999923706055,95.81319427490234,3.069999933242798,242.69000244140625
Croatia,2020,3953956.0,85073361985.0,17.8700008392334,13.229999542236328,4.679999828338623,8.550000190734863,0.0,1.2200000286102295,3.440000057220459,0.0199999995529651,0.1000000014901161,1.7200000286102295,5.659999847412109,91.3784637451172,3.0,226.7599945068359
Croatia,2021,3924607.0,96194363488.0,19.06999969482422,15.109999656677246,4.579999923706055,10.529999732971191,0.0,1.4600000381469729,3.0999999046325684,0.0199999995529651,0.1500000059604644,2.059999942779541,7.130000114440918,98.31208038330078,3.180000066757202,210.4600067138672
Croatia,2022,3907031.0,102284645672.0,18.790000915527344,14.100000381469728,5.150000095367432,8.949999809265137,0.0,1.559999942779541,3.509999990463257,0.0799999982118606,0.1500000059604644,2.140000104904175,5.460000038146973,93.16732025146484,3.450000047683716,244.67999267578125
Croatia,2023,3896023.0,108374927856.0,18.809999465942383,17.229999542236328,5.210000038146973,12.020000457763672,0.0,1.3300000429153442,3.859999895095825,0.0199999995529651,0.4099999964237213,2.380000114440918,8.15999984741211,105.12448120117188,3.4000000953674316,197.3300018310547
Egypt,2000,73083287.0,444250275939.0,73.16999816894531,73.31999969482422,59.060001373291016,14.260000228881836,0.0,0.0,42.189998626708984,16.8700008392334,0.0,0.0799999982118606,14.18000030517578,568.533447265625,38.540000915527344,525.6400146484375
Egypt,2001,74652035.0,475679003242.0,80.5,80.70999908447266,66.12000274658203,14.59000015258789,0.0,0.0,48.470001220703125,17.649999618530273,0.0,0.1800000071525573,14.40999984741211,593.3138427734375,43.08000183105469,533.760009765625
Egypt,2002,76239140.0,501912285229.0,85.44999694824219,86.2300033569336,72.02999877929688,14.199999809265137,0.0,0.0,57.45000076293945,14.579999923706056,0.0,0.209999993443489,13.989999771118164,610.2438354492188,46.81999969482422,542.969970703125
Egypt,2003,77853548.0,528750466385.0,91.2699966430664,92.19000244140624,78.95999908447266,13.229999542236328,0.0,0.0,64.0199966430664,14.9399995803833,0.0,0.2899999916553497,12.9399995803833,645.9916381835938,51.2599983215332,556.030029296875
Egypt,2004,79477441.0,561597926809.0,97.5500030517578,98.25,84.91999816894531,13.329999923706056,0.0,0.0,74.44999694824219,10.470000267028809,0.0,0.5,12.829999923706056,682.0538330078125,55.0099983215332,559.9000244140625
Egypt,2005,81101012.0,600297394092.0,104.16000366210938,104.94000244140624,91.79000091552734,13.149999618530272,0.0,0.0,76.79000091552734,15.0,0.0,0.5099999904632568,12.640000343322754,699.4166259765625,59.5,566.989990234375
Egypt,2006,82700404.0,650403845291.0,111.30999755859376,111.66000366210938,98.2699966430664,13.390000343322754,0.0,0.0,83.05999755859375,15.210000038146973,0.0,0.6100000143051147,12.779999732971191,736.6443481445312,63.66999816894531,570.2100219726562
Egypt,2007,84276224.0,713462332878.0,119.3000030517578,119.86000061035156,104.9800033569336,14.880000114440918,0.0,0.0,89.20999908447266,15.770000457763672,0.0,0.6600000262260437,14.220000267028809,784.5794067382812,68.02999877929688,567.5800170898438
Egypt,2008,85864791.0,775303694329.0,127.9000015258789,128.8000030517578,112.7699966430664,16.030000686645508,0.0,0.0,94.86000061035156,17.90999984741211,0.0,0.9300000071525574,15.100000381469728,831.8381958007812,73.08000183105469,567.3900146484375
Egypt,2009,87501635.0,831415021492.0,133.3300018310547,134.27000427246094,119.45999908447266,14.8100004196167,0.0,0.0,98.73999786376952,20.719999313354492,0.0,1.0399999618530271,13.770000457763672,861.6713256835938,77.4000015258789,576.4500122070312
Egypt,2010,89196073.0,898751418203.0,142.99000549316406,144.42999267578125,130.0399932861328,14.390000343322754,0.0,0.0,110.0999984741211,19.940000534057617,0.0299999993294477,1.409999966621399,12.949999809265137,895.1117553710938,84.16000366210938,582.7000122070312
Egypt,2011,91093066.0,923052843843.0,147.97999572753906,149.55999755859375,134.83999633789062,14.720000267028809,0.0,0.0,117.45999908447266,17.3799991607666,0.2399999946355819,1.4900000095367432,12.989999771118164,941.57373046875,87.22000122070312,583.1799926757812
Egypt,2012,93161000.0,950287307199.0,162.44000244140625,162.83999633789062,147.97000122070312,14.869999885559082,0.0,0.0,126.55999755859376,21.40999984741211,0.5,1.340000033378601,13.029999732971191,979.9047241210938,95.7300033569336,587.8800048828125
Egypt,2013,95333551.0,984556585202.0,164.67999267578125,165.0800018310547,150.22999572753906,14.850000381469728,0.0,0.0,123.16999816894533,27.059999465942383,0.0299999993294477,1.5800000429153442,13.239999771118164,973.2687377929688,97.26000213623048,589.1699829101562
Egypt,2014,97528655.0,1035721838706.0,170.55999755859375,171.24000549316406,156.47999572753906,14.760000228881836,0.0,0.0,124.63999938964844,31.84000015258789,0.1400000005960464,1.0299999713897705,13.59000015258789,961.9715576171876,101.3499984741211,591.8599853515625
Egypt,2015,99597334.0,1079611566322.0,181.13999938964844,181.8300018310547,166.22000122070312,15.609999656677246,0.0,0.0,129.80999755859375,36.40999984741211,0.0399999991059303,1.8899999856948853,13.68000030517578,976.1080932617188,107.69000244140624,592.260009765625
Egypt,2016,101644583.0,1121578599865.0,187.9199981689453,188.19000244140625,172.36000061035156,15.829999923706056,0.0,0.0,138.47000122070312,33.88999938964844,0.2300000041723251,2.4000000953674316,13.199999809265137,1030.2607421875,111.58999633789062,592.969970703125
Egypt,2017,103696055.0,1158060486104.0,192.8699951171875,193.2100067138672,177.7100067138672,15.5,0.0,0.0,151.92999267578125,25.780000686645508,0.6000000238418579,2.109999895095825,12.789999961853027,1070.745361328125,114.9000015258789,594.6900024414062
Egypt,2018,105682092.0,1220661740193.0,198.82000732421875,199.38999938964844,182.92999267578125,16.459999084472656,0.0,0.0,167.17999267578125,15.75,0.550000011920929,2.990000009536743,12.920000076293944,1071.3455810546875,118.12000274658205,592.4099731445312
Egypt,2019,107553159.0,1289253465646.0,199.77999877929688,200.57000732421875,180.97999572753903,19.59000015258789,0.0,0.0,171.82000732421875,9.15999984741211,1.4900000095367432,4.980000019073486,13.119999885559082,1048.5794677734375,116.83000183105467,582.489990234375
Egypt,2020,109315118.0,1307778142529.0,197.17999267578125,198.6000061035156,174.83999633789062,23.760000228881836,0.0,0.0,166.86000061035156,7.980000019073486,4.449999809265137,5.230000019073486,14.079999923706056,986.90478515625,113.0199966430664,569.0800170898438
Egypt,2021,110957005.0,1400985648780.0,208.19000244140625,209.66000366210935,184.3000030517578,25.36000061035156,0.0,0.0,179.4499969482422,4.849999904632568,4.96999979019165,5.489999771118164,14.899999618530272,1061.2908935546875,119.0999984741211,568.0599975585938
Egypt,2022,112618252.0,1460427350416.0,215.1499938964844,216.72000122070312,191.11000061035156,25.61000061035156,0.0,0.0,183.07000732421875,8.039999961853027,5.0,5.900000095367432,14.710000038146973,1110.143310546875,123.54000091552734,570.0399780273438
Egypt,2023,114535772.0,1519869052052.0,220.32000732421875,221.9199981689453,195.9499969482422,25.969999313354492,0.0,0.0,179.3699951171875,16.579999923706055,4.929999828338623,5.989999771118164,15.050000190734863,1095.6668701171875,126.77999877929688,571.2899780273438
Estonia,2000,1397001.0,23525730943.0,7.579999923706055,8.510000228881836,8.5,0.0099999997764825,0.0,0.0,0.6000000238418579,7.900000095367432,0.0,0.0,0.0,55.49626159667969,5.400000095367432,634.5499877929688
Estonia,2001,1388174.0,24618992841.0,7.869999885559082,8.489999771118164,8.470000267028809,0.0199999995529651,0.0,0.0,0.6000000238418579,7.869999885559082,0.0,0.0,0.0099999997764825,57.84579849243164,5.380000114440918,633.6900024414062
Estonia,2002,1379438.0,25689833693.0,7.840000152587891,8.529999732971191,8.5,0.0299999993294477,0.0,0.0,0.5299999713897705,7.96999979019165,0.0,0.0,0.0099999997764825,57.6070671081543,5.409999847412109,634.22998046875
Estonia,2003,1370849.0,27160243367.0,8.260000228881836,10.15999984741211,10.109999656677246,0.050000000745058,0.0,0.0,0.5,9.609999656677246,0.0,0.0099999997764825,0.0099999997764825,62.81561279296875,6.489999771118164,638.780029296875
Estonia,2004,1362682.0,28392969678.0,8.520000457763672,10.3100004196167,10.25,0.0599999986588954,0.0,0.0,0.4900000095367431,9.760000228881836,0.0,0.0099999997764825,0.0199999995529651,64.10649871826172,6.590000152587891,639.1900024414062
Estonia,2005,1354847.0,30566893529.0,8.59000015258789,10.199999809265137,10.09000015258789,0.1099999994039535,0.0,0.0,0.5400000214576721,9.550000190734863,0.0,0.050000000745058,0.0199999995529651,64.46387481689453,6.46999979019165,634.3099975585938
Estonia,2006,1346885.0,33162229951.0,8.979999542236328,9.729999542236328,9.600000381469728,0.1299999952316284,0.0,0.0,0.5400000214576721,9.0600004196167,0.0,0.0799999982118606,0.0099999997764825,63.6803092956543,6.150000095367432,632.0700073242188
Estonia,2007,1340709.0,35115520992.0,9.760000228881836,12.18000030517578,12.039999961853027,0.1400000005960464,0.0,0.0,0.3400000035762787,11.699999809265137,0.0,0.0900000035762786,0.0199999995529651,73.74552917480469,7.820000171661377,642.0399780273438
Estonia,2008,1337078.0,32659893005.0,9.640000343322754,10.579999923706056,10.380000114440918,0.2000000029802322,0.0,0.0,0.4199999868869781,9.960000038146973,0.0,0.1299999952316284,0.0299999993294477,67.85601043701172,6.699999809265137,633.27001953125
Estonia,2009,1334528.0,27402480486.0,8.859999656677246,8.779999732971191,8.239999771118164,0.5400000214576721,0.0,0.0,0.1099999994039535,8.130000114440918,0.0,0.2000000029802322,0.0299999993294477,58.72720718383789,5.460000038146973,621.8699951171875
Estonia,2010,1331450.0,27586968284.0,9.720000267028809,12.970000267028809,11.920000076293944,1.0499999523162842,0.0,0.0,0.3000000119209289,11.619999885559082,0.0,0.2800000011920929,0.0299999993294477,73.1466064453125,7.909999847412109,609.8699951171875
Estonia,2011,1327366.0,29217295065.0,9.329999923706056,12.890000343322754,11.710000038146973,1.1799999475479126,0.0,0.0,0.25,11.460000038146973,0.0,0.3700000047683716,0.0299999993294477,72.96272277832031,7.789999961853027,604.3400268554688
Estonia,2012,1322615.0,30160490093.0,9.720000267028809,11.960000038146973,10.489999771118164,1.4700000286102295,0.0,0.0,0.1299999952316284,10.359999656677246,0.0,0.4300000071525574,0.0399999991059303,73.48786926269531,7.090000152587891,592.8099975585938
Estonia,2013,1317920.0,30600421813.0,9.6899995803833,13.279999732971191,12.050000190734863,1.2300000190734863,0.0,0.0099999997764825,0.0900000035762786,11.949999809265137,0.0,0.5299999713897705,0.0299999993294477,77.46337890625,8.050000190734863,606.1799926757812
Estonia,2014,1314457.0,31521829560.0,9.699999809265137,12.449999809265137,11.0600004196167,1.3899999856948853,0.0,0.0099999997764825,0.0700000002980232,10.979999542236328,0.0,0.6000000238418579,0.0299999993294477,74.1614761352539,7.420000076293945,595.97998046875
Estonia,2015,1314580.0,32106015454.0,9.229999542236328,10.149999618530272,8.59000015258789,1.559999942779541,0.0,0.0,0.0599999986588954,8.529999732971191,0.0,0.7099999785423279,0.0299999993294477,68.62640380859375,5.820000171661377,573.4000244140625
Estonia,2016,1315850.0,33119083785.0,10.130000114440918,12.170000076293944,10.579999923706056,1.590000033378601,0.0,0.0,0.0700000002980232,10.510000228881836,0.0099999997764825,0.5899999737739563,0.0399999991059303,70.76302337646484,7.159999847412109,588.3300170898438
Estonia,2017,1317430.0,35037377711.0,10.43000030517578,13.15999984741211,11.300000190734863,1.8600000143051147,0.0,0.0199999995529651,0.0599999986588954,11.220000267028809,0.0099999997764825,0.7200000286102295,0.0299999993294477,78.48448181152344,7.670000076293945,582.8300170898438
Estonia,2018,1321972.0,36363239216.0,10.470000267028809,12.369999885559082,10.380000114440918,1.9900000095367432,0.0,0.0,0.0599999986588954,10.31999969482422,0.0299999993294477,0.6399999856948853,0.0099999997764825,77.87899780273438,7.099999904632568,573.969970703125
Estonia,2019,1326822.0,37723175050.0,9.770000457763672,7.610000133514404,5.46999979019165,2.140000104904175,0.0,0.0,0.0399999991059303,5.429999828338623,0.0700000002980232,0.6899999976158142,0.0199999995529651,62.76065826416016,3.880000114440918,509.8599853515625
Estonia,2020,1329675.0,37515273353.0,9.720000267028809,6.079999923706055,3.109999895095825,2.9700000286102295,0.0,0.0,0.0299999993294477,3.0799999237060547,0.25,0.8399999737739563,0.0299999993294477,58.73331069946289,2.4600000381469727,404.6099853515625
Estonia,2021,1331750.0,40521483538.0,9.81999969482422,7.190000057220459,4.320000171661377,2.869999885559082,0.0,0.0,0.0399999991059303,4.28000020980835,0.3499999940395355,0.7300000190734863,0.0199999995529651,61.443885803222656,3.240000009536743,450.6300048828125
Estonia,2022,1350093.0,39999856613.0,9.949999809265137,8.9399995803833,6.079999923706055,2.859999895095825,0.0,0.0,0.0599999986588954,6.019999980926514,0.6000000238418579,0.6700000166893005,0.0199999995529651,63.30631637573242,4.360000133514404,487.7000122070313
Estonia,2023,1367195.0,39478229688.0,9.149999618530272,5.849999904632568,2.940000057220459,2.9100000858306885,0.0,0.0,0.0199999995529651,2.9200000762939453,0.7200000286102295,0.7900000214576721,0.0199999995529651,56.27743148803711,2.2699999809265137,388.0299987792969
France,2000,59483716.0,2031676031476.0,463.0799865722656,532.5599975585938,49.56999969482422,67.83000183105469,415.1600036621094,27.0,11.510000228881836,11.0600004196167,0.0099999997764825,0.050000000745058,64.77999877929688,3117.9091796875,42.47999954223633,79.7699966430664
France,2001,59905131.0,2077786711965.0,474.2099914550781,542.5999755859375,45.43000030517578,76.08999633789062,421.0799865722656,20.479999542236328,15.149999618530272,9.800000190734863,0.0099999997764825,0.1299999952316284,72.62000274658203,3143.04638671875,37.2400016784668,68.62999725341797
France,2002,60327247.0,2107316572579.0,474.2099914550781,551.239990234375,51.790000915527344,62.689998626708984,436.760009765625,23.65999984741211,18.3700008392334,9.760000228881836,0.0099999997764825,0.270000010728836,58.880001068115234,3118.91943359375,41.459999084472656,75.20999908447266
France,2003,60741119.0,2130940712046.0,492.7200012207031,559.1300048828125,56.59000015258789,61.470001220703125,441.0700073242187,26.260000228881836,19.3700008392334,10.960000038146973,0.0099999997764825,0.3899999856948852,57.349998474121094,3153.041748046875,45.209999084472656,80.86000061035156
France,2004,61175244.0,2196883540402.0,504.3900146484375,566.2999877929688,55.63999938964844,62.41999816894531,448.239990234375,24.3700008392334,21.049999237060547,10.220000267028809,0.0099999997764825,0.5899999737739563,58.040000915527344,3180.1298828125,43.709999084472656,77.19000244140625
France,2005,61625031.0,2238790479440.0,508.80999755859375,569.1400146484375,62.630001068115234,54.97999954223633,451.5299987792969,27.510000228881836,23.06999969482422,12.050000190734863,0.0099999997764825,0.959999978542328,50.13999938964844,3154.0791015625,48.68000030517578,85.52999877929688
France,2006,62049831.0,2297018080700.0,503.9599914550781,567.2999877929688,56.20000076293945,60.90999984741211,450.19000244140625,22.88999938964844,21.760000228881836,11.550000190734863,0.0099999997764825,2.180000066757202,54.880001068115234,3128.9306640625,43.439998626708984,76.56999969482422
France,2007,62432438.0,2354672057875.0,505.0299987792969,561.8400268554688,57.810001373291016,64.30000305175781,439.7300109863281,24.450000762939453,21.989999771118164,11.369999885559082,0.0199999995529651,4.070000171661377,55.9900016784668,3075.78955078125,45.0099983215332,80.11000061035156
France,2008,62780187.0,2362451821701.0,518.989990234375,566.97998046875,55.20000076293945,72.33000183105469,439.4500122070313,23.059999465942383,21.8799991607666,10.260000228881836,0.0399999991059303,5.690000057220459,62.15999984741211,3084.8447265625,43.11000061035156,76.02999877929688
France,2009,63106460.0,2295352990111.0,502.94000244140625,528.8699951171875,50.97999954223633,68.1500015258789,409.739990234375,21.670000076293945,20.5,8.8100004196167,0.1700000017881393,7.909999847412109,55.4900016784668,2908.910400390625,39.97999954223633,75.5999984741211
France,2010,63417366.0,2342490492199.0,531.6500244140625,562.3599853515625,57.15999984741211,76.68000030517578,428.5199890136719,23.36000061035156,23.760000228881836,10.039999961853027,0.6200000047683716,9.9399995803833,61.20000076293945,3001.230712890625,44.18000030517578,78.55999755859375
